x	y	cluster	words
33.80087	24.91756	19	gradual
26.762918	33.904095	12	obstacles
-4.939437	55.630962	10	advanced
-43.68678	-30.077162	0	moved
-4.319023	-26.945522	19	languor
-26.138227	40.442993	12	bent
9.911721	6.923666	5	give
41.85189	25.45536	2	surpass
40.775574	-2.2232172	2	witnessing
43.978687	9.97337	2	musical
-45.206123	-39.83277	14	engagement
5.6498733	-13.005489	19	scores
-45.413662	5.509241	2	regulating
41.602283	30.081675	2	fame
-49.0689	5.457101	12	accidental
8.798719	-33.705853	19	characterise
-33.234646	-39.522934	14	naturally
34.126026	-4.8338823	12	periodic
8.264134	24.712225	12	coats
1.2199374	-28.083525	12	signify
-42.014305	-36.08917	0	hundred
-48.587082	8.9209795	12	ensure
14.731906	-8.442317	12	sloping
-35.28088	-36.47374	19	Eastbourne
29.608307	-1.0882148	2	unavoidable
19.411728	29.360256	2	peep
55.726517	26.83104	19	apace
-35.99189	-35.337982	2	risen
42.57058	20.223492	2	resisted
34.30166	42.532932	12	attractions
-51.921234	-24.556	10	approached
-41.816612	-36.169556	0	vexed
29.416994	37.956253	2	steadfast
25.861927	24.84848	2	fairest
37.225216	27.299463	2	sources
1.5323143	-24.427637	2	partake
-7.1882663	-36.75672	19	hypocrisy
-9.480567	51.89602	2	honours
0.6859838	-28.295387	2	15
28.57624	27.511827	10	likelihood
-15.201054	-36.010136	16	work
-21.129066	42.981533	2	refuge
-26.61919	-49.855816	0	gallantry
-12.321226	-42.407406	12	affording
15.392645	8.587079	14	wrong
37.12592	38.169304	8	receiving
47.97145	20.796892	19	consign
-2.0195913	-2.962936	10	assume
-48.087776	12.526446	2	intrigues
-2.6093144	-17.148588	17	gentlemen
-15.530918	-30.915287	18	freely
-51.591454	-32.70562	0	beneath
35.0646	35.051857	12	encounter
-9.787937	58.389072	10	absurd
20.996393	12.050792	10	prefer
51.783836	31.919975	19	removing
0.57817596	7.1060195	19	scrutiny
4.786276	-4.8871627	0	strongly
-48.56974	-28.885818	12	originally
-12.59635	-47.187016	2	propitious
-49.25334	-2.1170714	19	recede
-47.1463	-22.943617	10	wore
-11.322027	-35.62848	2	stiffness
44.795345	25.869106	1	They
10.779025	7.499249	0	$
-13.808279	52.46395	12	accessed
14.968217	36.380005	19	termed
-8.72045	53.29215	2	self-consequence
-10.584641	-24.962824	19	Towards
-43.558117	-38.935482	12	OWNER
-47.417835	9.380303	2	tendency
38.12004	9.691992	19	reproached
31.221066	13.0888	19	green
-11.8662195	-30.96398	10	speedily
-41.297646	-30.741686	19	levelled
29.509085	20.033426	10	intelligent
-32.106808	-46.650795	18	connections
29.21352	5.9980917	10	fees
29.520664	39.804993	19	unusual
-45.206684	-36.240627	2	apt
-45.908543	12.152683	10	sweetness
14.521256	28.319149	12	conceive
16.790121	17.967926	12	arrive
-34.18328	27.381927	19	Unwilling
-45.570972	-36.224033	18	parting
-35.46131	33.55949	19	intimation
48.174366	8.728746	12	handed
32.653915	4.5088973	2	rated
-43.871662	15.26022	10	modesty
-33.890705	-36.519238	12	indispensably
-52.12546	-9.798458	15	am
-46.496082	19.702637	0	woods
26.797262	2.0142872	2	swelled
-42.63997	-29.285025	10	buy
42.083755	2.8936644	19	Anything
42.810684	18.174475	18	application
-33.633396	31.164194	12	gathered
1.109749	9.436639	12	rage
-38.81176	23.328064	19	clerk
22.587845	18.822416	13	me
40.834637	7.2559934	2	token
-49.35873	-7.2891026	2	irreproachable
51.40768	19.698566	19	passions
15.219019	2.0195582	19	destructive
-35.15423	31.934513	12	expecting
14.193788	3.8581364	0	curious
47.75473	8.698584	10	exercise
-6.1903896	-2.1318326	5	quite
-52.20118	2.4498868	10	WARRANTY
-45.77903	17.926392	2	sedateness
36.366127	39.037525	16	anything
-1.5516218	-5.5348186	2	punch
27.757343	15.177174	18	supposing
-41.05294	17.550322	12	dread
3.088156	-28.423946	5	nothing
10.645514	-10.38005	12	expeditiously
-21.734612	-44.846375	19	appease
1.7796134	21.593042	0	unpleasant
-49.645046	5.880341	9	at
-43.065926	-33.747868	14	scene
-22.37258	-39.368855	12	spots
15.680552	1.1517687	10	introduced
17.292414	-18.701998	12	unjustly
-45.49183	-37.413906	12	DISTRIBUTE
-12.373009	-36.052685	8	matter
47.717396	10.303813	19	doleful
5.859117	-19.88501	17	William
28.801838	0.8484702	14	t
32.49511	8.072015	2	great-uncle
-7.9231405	-0.089924	2	lives
27.348404	16.686491	12	minutely
-21.710932	-52.438953	12	dressed
5.153475	-4.4328628	12	trait
-8.699814	53.996296	19	protest
-20.603447	44.60438	19	sons-in-law
46.15322	28.935593	1	long
31.831444	9.303822	12	defy
3.1132445	-2.5477557	14	acknowledged
43.193657	30.88619	19	profuse
18.168333	11.051671	12	drop
-6.3594375	-14.566113	0	strange
24.583458	-2.7309752	10	English
-18.788189	-41.373093	0	chair
6.6535087	-6.480735	19	older
-52.62505	-10.357117	19	comforted
-42.164185	-44.165684	0	Volunteers
35.906567	19.940224	8	use
-13.590607	49.170532	19	corner
-17.462938	-48.617134	19	negligent
13.8997345	22.40772	8	indifferent
8.266336	-2.8225718	19	variance
-49.970455	-0.08206433	14	question
-21.904606	43.543068	12	scolding
18.67412	25.64781	19	cows
-1.8425152	-39.113605	12	withdrawing
-40.63394	-32.761738	0	secrecy
-23.448338	42.623398	2	Allowing
4.3005095	-29.508467	2	dines
-8.860314	-7.328006	18	Lambton
12.481399	-15.378211	19	frighted
-35.182472	33.80606	4	some
13.5783415	3.1484432	19	discovering
0.91989094	-32.854908	2	inviting
-9.233857	-10.974874	8	view
-5.9917507	-24.796	19	sermon
-3.535023	-19.643078	2	brow
45.73729	23.833458	0	recommended
6.3691196	-11.887747	19	Times
-54.117462	-23.922382	19	cares
47.678596	28.386827	8	ball
52.48899	22.756498	19	unenforceability
53.34501	16.072086	14	leaving
-0.6179816	-40.96739	14	pass
-51.119644	-2.4887516	10	tenderly
-40.999996	22.307947	19	attained
-52.164692	-1.4213561	0	reception
29.817383	-2.69813	10	AN
2.4726064	-32.250458	2	perforce
-4.4146852	-39.473186	8	eye
-48.157425	-7.3972836	10	Have
-9.132009	-41.654537	19	sportsmen
-53.540234	-25.381134	19	watchful
18.340855	26.596584	2	supported
-14.579363	-32.182713	2	roasted
-45.964394	-32.143368	8	obliged
-19.812489	-54.113667	19	theatres
-47.61848	6.043349	0	caught
44.41587	29.594816	0	bore
-6.2801046	55.496685	2	dissemble
14.6333065	27.88564	0	complete
-37.51484	-48.657314	2	grief
26.539509	0.032855656	19	coarse
51.52313	19.353622	4	him
-47.92259	-8.200034	14	lately
-55.049854	-6.7785797	7	said
-52.474583	-10.265514	2	threadbare
-10.770047	50.52452	10	EDITION
27.504234	32.181263	10	alteration
-4.8260393	-46.739193	0	Information
-5.1309466	55.936775	12	atonement
8.519558	-34.471165	18	returning
12.416266	-2.1324828	19	narrowest
-11.997438	-4.7177196	19	ceaseless
16.902225	-7.770616	19	troop
-44.33036	14.70285	12	cautious
-4.296176	55.69301	10	attacks
47.556423	12.928454	0	loved
-26.829748	-36.097652	2	clearer
51.91622	30.27122	0	renewed
-7.9564724	57.051113	10	quitting
-47.848915	13.626699	12	scenes
-1.6190035	17.904402	10	Use
13.531334	-9.497749	2	wave
-50.97926	-18.663069	19	unassailed
54.01708	24.6464	2	repaid
22.2902	7.662699	2	discouraged
-27.930025	-47.506813	18	remain
-1.8876675	-24.39609	2	dullness
-8.642466	56.06125	18	happen
41.0238	34.03133	19	repulsive
25.541763	5.385471	19	Amazed
50.368145	25.52397	19	enraged
7.2082953	-20.666801	2	cup
-25.131824	-51.02232	7	should
-50.6589	-12.278482	2	generations
-3.3461072	12.32911	19	furnished
4.4899397	5.146889	19	faithfully
13.023468	18.746075	0	figure
-19.177727	-43.349285	2	DISCLAIMER
-12.706146	-27.609793	12	persisted
16.583258	9.339813	19	insolence
-36.832302	-42.084244	12	grow
11.414572	0.02167244	18	indifference
-1.3604802	-19.655197	19	C.
41.10369	26.977022	19	comparisons
40.131344	20.529865	3	fortune
-42.450832	-37.733097	0	differently
37.64802	11.796292	0	associated
-15.619137	-47.46676	19	childhood
4.776031	8.384191	19	Complied
36.591103	39.59776	10	wine
40.57435	8.839662	16	Longbourn
22.739676	-0.2554123	6	This
14.05155	25.802458	19	obligingly
23.803547	30.84264	3	merely
16.852364	1.5834283	8	understand
42.527996	4.098611	2	duplicity
11.354455	-15.832137	10	deserve
54.27654	30.282858	7	did
13.197096	-9.906556	19	newcomers
-6.0361705	-43.299084	0	displayed
49.67573	37.749603	19	notes
46.531204	26.00518	2	backgammon
5.3651347	-17.607851	0	flattered
18.979408	-2.7071333	0	distinguished
-8.310877	-10.70266	2	misrepresented
33.730762	9.568231	8	allowed
8.881719	-29.095827	2	Things
18.736792	21.10541	10	84116
-5.5472155	-21.490528	2	splendour
-49.99059	5.9001493	14	children
17.233128	19.608538	12	unsuitable
22.765816	30.860271	2	fingering
-31.156588	35.87862	10	well-bred
2.2575376	-18.323816	10	sought
31.209835	28.364302	3	doubt
-49.921963	-9.725653	14	ready
-48.88843	-11.443309	2	professing
-46.807285	-32.147568	12	composed
-12.690016	-35.914207	2	_etiquette_
-51.723938	-1.930161	19	elope
37.696823	15.774664	2	transactions
-4.865781	-46.712345	18	report
-26.321995	-39.648857	19	despair
15.914503	29.701576	2	stuffy
-51.44268	-16.805506	19	paler
-1.0288874	-20.090078	0	distribute
-25.57001	-52.066944	2	hearty
24.137096	5.133555	2	distrust
10.493658	-6.290604	2	regretting
53.06493	31.847311	2	curtailed
28.899485	37.753468	19	custody
0.98816246	19.439877	14	considering
3.375522	1.294588	2	imputing
-0.1730364	-28.710644	2	Church
-50.27104	8.044547	2	decisive
-49.960495	7.1636143	12	laurel
49.14967	17.827623	2	scampering
-0.74661726	14.485607	14	opened
21.159903	-4.472116	12	charms
12.964579	-15.087592	12	interrupting
-0.9932516	-7.3278117	12	FITNESS
-45.215168	-33.227406	14	Why
-22.936346	41.653236	3	making
10.031932	11.48022	3	years
-49.124672	-32.683434	10	ceremonious
-51.482708	5.3571444	12	overpowered
-51.176086	-27.311132	2	LYDIA
43.337837	39.324795	12	praises
26.524014	32.97073	19	modified
-2.432809	-0.07541126	12	blue
45.98454	37.072315	19	intimidate
-12.639342	52.368927	2	shift
-41.721836	20.703388	19	acceded
-9.959535	-8.547392	10	died
20.90809	0.1964247	2	country-town
-51.148655	-31.958616	19	heinous
-35.409477	-45.405552	2	dozen
-44.60645	-34.661133	2	heirs
22.940762	-5.85586	12	charities
8.807054	10.411331	10	imposed
-9.404413	53.692528	2	whither
12.546378	18.211912	2	mixing
-50.578896	-21.854258	8	Eliza
-35.688793	-38.851578	2	gentlewoman
29.557106	10.333345	0	contained
20.40434	18.657427	19	observances
13.475892	5.1430907	14	writing
38.334705	16.464634	19	catching
-48.126976	11.939403	10	suspicions
30.773	40.451412	19	paltry
23.470917	30.737228	2	unlikely
20.986813	22.333258	12	monthly
-27.875513	-41.689056	2	spiritless
-35.87842	27.696415	19	favourites
-43.087532	20.065928	19	consenting
-48.261627	-9.6736355	18	discover
40.121204	9.227088	16	three
-26.648327	-49.51799	19	pathetic
-36.16899	31.010715	14	apprehension
-0.51843524	-23.160954	19	trunk
-2.488759	-22.287067	10	August
6.4400973	16.547411	10	insensible
34.66411	4.3188696	0	sixteen
4.8319497	-6.3361053	0	clock
44.193447	35.20635	2	calculation
50.963985	16.035704	19	endure
-48.9554	-11.8393955	10	_some_
41.84735	23.093355	2	Bakewell
-52.801266	-1.7930014	2	FITZWILLIAM
8.181302	21.53315	18	nobody
-43.08114	17.2296	3	directly
-51.09934	5.50802	10	official
-30.366035	-50.102707	6	let
37.17917	37.880463	10	list
42.839096	20.263258	19	subscribe
-53.89923	-8.781444	2	impurities
31.818651	29.422901	10	capital
12.926202	15.194971	10	containing
-16.052217	-47.683804	2	DAMAGE
5.3773003	-35.900185	2	nobler
10.874524	-19.33425	18	delicacy
40.222603	41.914856	2	youths
-11.3760805	51.893066	2	Tell
0.03260091	-1.091263	10	trifling
-30.64526	38.16519	19	giddiness
37.42804	17.05613	19	explanatory
-50.462444	-5.4746795	12	pursuit
31.989845	40.667957	2	detect
-49.897423	-17.568382	8	knowledge
18.079636	25.24207	12	unequal
-8.995493	-22.639431	10	Anonymous
30.990698	16.882175	2	deciding
43.528328	20.796638	12	steward
0.22591326	-33.810986	19	Seriously
-16.96452	-46.29789	2	58
15.915289	0.6640311	2	luckless
-45.869843	15.359993	19	founded
-22.441925	-40.52007	4	The
39.24133	38.995518	2	remorse
19.78479	6.5376244	19	supercilious
-8.152395	-8.827532	2	purse
-2.4193194	-34.276554	2	departed
2.668949	-37.959476	12	maintaining
-45.08152	-20.832354	12	deduced
-12.780348	-34.2596	19	hardened
-47.214912	-27.518158	19	ll
-26.709799	39.11849	19	Conjectures
20.266235	6.7749147	12	Replacement
1.9738849	5.8920393	2	pace
-43.86208	20.15888	2	lighted
-10.659407	56.92675	10	adding
46.979305	33.10036	0	shire
30.598282	33.193577	0	North
-4.8372188	-9.15385	14	accepted
24.600164	32.986416	19	teeth
50.94471	37.597763	2	curtsey
19.600878	34.353508	2	summon
21.090685	28.693542	9	by
51.79988	13.549498	2	dark
-23.530754	-45.675694	6	happiness
-4.2383327	3.52526	10	fully
-43.565323	16.109285	19	mince-pies
35.998863	17.719744	12	bears
-40.135773	-30.281448	2	ill-will
-36.1494	-49.564198	10	frightened
1.8950344	-21.298304	2	recovery
1.8440498	18.040487	2	maintained
-48.660103	0.8193563	12	syllable
25.09849	10.112476	18	office
39.677845	19.031324	2	reported
-36.15247	-37.296665	5	upon
-29.107172	-38.728527	8	perfect
-2.0483136	-9.1389675	1	Gutenberg-tm
-40.23342	27.502483	12	quieted
24.89633	8.299025	19	attics
-39.57241	-34.386036	19	gaped
8.02325	-8.851851	19	bewitching
-27.19728	-45.927837	2	glowing
-50.791862	-7.3891144	2	emergence
40.188095	14.505857	2	illiterate
-30.86587	32.588078	0	mixture
18.23611	14.660984	19	Ring
34.034687	24.368914	9	their
38.184902	10.00488	19	friendless
33.55102	28.510265	12	activity
20.794565	12.174882	19	disinclined
39.40857	29.102781	10	pianoforte
-11.539536	-30.38994	19	unabated
-4.74574	-35.491676	2	maximum
-40.04081	-37.826176	10	editions
31.608051	24.643927	2	neglecting
-33.637783	-35.17177	2	M.
31.995829	21.051472	10	deserved
30.561476	32.860325	19	escaping
52.012676	11.074948	12	thankful
-13.45791	-46.441875	10	extravagant
30.372696	4.595308	5	wish
-7.2812967	-30.037766	10	sinking
50.008026	25.604273	14	unable
-39.617455	-31.304783	19	communicative
-27.900745	-49.529144	8	thoughts
-10.101234	-42.104156	19	Wholly
10.159886	-26.149446	2	reconciling
48.31982	13.284906	0	ascended
-21.414602	-42.01208	2	_would_
-36.423878	-39.087982	12	cruelly
-47.967415	12.975418	19	forwarder
12.184899	-5.164066	18	F.
-50.423054	7.923924	19	_begin_
40.260315	35.49766	12	shade
-21.5449	46.63847	10	nearer
14.777815	25.107048	2	work-bags
-17.047878	48.150436	2	duped
-6.101007	-34.479706	19	attorney
-51.683475	9.172021	12	singing
-4.3896866	-29.36243	2	enemies
-17.979624	-41.932198	12	negative
-41.012226	-26.698355	14	purpose
33.001892	1.2799634	2	_knew_
-2.8182614	-4.6241736	3	unless
47.415974	34.058884	0	doors
-42.289585	14.700288	2	99712
-8.41825	-26.171534	2	planning
40.953896	35.676414	2	nasty
31.973839	18.632174	12	blushed
15.127559	8.160578	3	ten
-24.083597	-53.65807	12	height
24.279276	33.08622	14	except
-0.1459914	7.6073723	14	express
-14.209614	-48.001812	19	captivate
32.587933	39.327812	2	speed
42.24372	6.7236443	12	fate
17.850819	-5.8587885	12	contrived
-50.095577	-20.695581	2	surest
23.757177	22.444757	12	fix
16.242144	24.633131	2	afternoon
-40.56597	-35.272327	12	dilatory
-17.466614	-44.98862	2	despicable
-0.23076145	6.6177382	19	narrative
38.461952	17.65062	2	muslins
-1.2688287	-20.850426	19	extenuating
36.221268	19.20666	18	books
-10.142873	57.713474	2	unsolicited
-46.80826	14.994124	12	impatiently
23.531927	23.839926	2	squeamish
16.969057	24.290165	12	Certainly
14.620819	16.205984	19	shopping
21.823898	28.503181	19	Allow
4.9189262	8.27444	12	hither
-9.429016	54.14849	19	humbling
-42.028122	-40.73053	2	impudent
45.66956	18.61019	19	independent
-41.256786	20.898657	19	forbidding
29.186426	16.781342	19	alter
-14.189166	48.61462	10	readable
-52.740932	-3.5727415	12	endured
-53.39697	-9.295386	12	piece
-10.862886	58.78754	10	fish
13.9314375	-12.156592	12	disdained
13.508712	3.043033	19	compensation
-40.88482	22.962063	12	promises
7.5479527	-4.436457	0	falsehood
-45.8492	10.9304	12	dissatisfied
12.468582	8.070324	1	My
24.961296	16.137438	19	speculation
-31.165304	33.51382	0	These
33.81315	37.172234	12	furnish
-36.17237	-39.762394	10	officious
27.065042	9.829237	12	comparatively
10.02288	3.1191125	2	outdated
4.1060243	18.918753	19	enduring
2.839608	-18.571953	14	estate
45.859768	34.942726	12	mission
0.6981756	12.164017	2	mortal
-34.40701	-50.46962	12	congratulate
-8.572546	-17.960161	2	resigning
-53.22155	-8.698258	3	gentleman
7.96147	-0.22473176	2	Widely
24.116982	1.8849006	18	repeatedly
-4.8058624	-1.8625786	19	horsewoman
47.643646	13.017523	2	subsisted
48.62432	20.564344	19	dishonesty
6.3659253	-21.913101	2	cooks
31.05425	7.136537	19	ostentatious
12.415631	-23.531343	8	voice
-6.123886	-1.466338	12	faces
52.451855	18.306189	2	repel
30.386353	26.700525	0	river
15.937606	-21.986063	19	C
2.6713161	22.654217	12	REPLACEMENT
24.921185	-10.244177	12	creditors
-6.9248285	-17.705345	2	coughing
-28.516668	37.54933	2	curiosities
18.719967	-1.5937172	19	Once
-25.350662	-46.459824	12	War
1.3894007	19.666815	2	bottle
-18.682545	-47.48015	8	cold
-41.65458	20.297602	2	_as
-27.541666	33.452404	12	heavy
-32.9794	-43.64781	12	loveliness
47.935688	5.4079785	12	throwing
-28.737581	-41.200447	5	replied
36.64784	8.803741	19	obvious
30.140554	19.357626	18	coffee
23.082224	35.303463	10	arm
-43.594143	-44.206078	10	wonders
-0.26257524	-23.000175	2	speaks
-20.808561	-49.64182	10	NOTICE
29.40707	16.772964	2	dinner-time
17.55227	11.171797	8	credit
-14.91671	47.14162	18	remembered
-46.670486	8.446059	17	thousand
-42.36186	-33.290394	12	thanking
25.044104	33.025757	2	survey
36.922592	22.499388	10	vacant
-21.317524	-42.45251	2	Dove
24.740599	21.836924	8	exceedingly
14.389686	34.853893	2	crammed
19.292837	34.365955	18	secure
8.181537	-12.905582	2	similarity
-49.882183	-17.716553	19	fortitude
9.686537	24.42965	2	La
25.432259	24.42698	2	mischief
-0.75676644	-21.684366	2	generous-hearted
-1.0674803	-20.574368	12	formality
3.958145	-1.6185395	2	guiding
18.534952	1.1438246	0	pointed
-54.520123	-5.476	2	predominance
34.00253	15.415814	0	FULL
-48.851517	8.050114	2	social
35.857784	24.757599	19	Remember
3.4934871	13.416152	0	across
52.357273	34.888966	19	Fixed
-6.549606	-40.95045	2	bowing
20.738152	-8.959827	10	compliance
-45.467575	-32.001724	2	reserves
-16.027992	-29.875723	19	_nephew_
-54.128963	-14.698661	8	temper
-36.60225	-39.393692	19	discompose
16.214413	4.6648993	8	expect
-5.2113695	-45.503635	12	merited
5.110012	-20.994583	2	venting
-8.638779	-31.782373	12	injustice
-51.392384	0.7675381	19	men-servants
10.723799	-27.543531	2	substantial
-47.122765	12.238047	2	covering
-44.211014	19.6749	2	striking
-47.09532	-30.451468	2	resignation
-19.899618	-48.130054	2	top
31.680946	29.48158	3	object
55.768787	26.777685	18	altogether
-4.8570538	5.8062506	18	_him_
33.162495	27.119291	14	_my_
11.82084	-21.68066	2	repugnant
-50.21835	7.80803	10	good-humoured
-12.89497	-35.669483	2	threatened
-19.805595	42.33311	19	explicit
-45.068398	-28.140095	2	Make
44.512157	21.960821	3	everybody
0.7839831	-22.42835	12	amusing
43.82553	33.588417	2	loving
-9.291628	-33.674976	19	basis
1.5173776	-31.590672	12	affords
10.430083	30.474813	2	BINGLEY
-29.222132	-50.998127	19	Ever
30.162897	7.167387	12	wander
-51.37626	4.9714746	0	probable
-46.524017	-19.722113	2	stateliness
15.998679	-3.1662405	0	restraint
-12.943886	-49.778458	2	favoured
-47.74222	-3.0801516	12	announced
10.589591	6.0903616	19	promoted
18.31045	-15.809005	19	imperfection
-55.653664	-3.7276268	3	minutes
36.666813	21.464933	2	Chatsworth
2.2351592	-3.3862872	4	them
4.770089	-11.532234	12	accidentally
-8.022357	-43.815926	2	Stupid
-51.853123	-5.4628053	12	imagination
40.325844	16.028214	2	thoughtful
-2.726563	-45.525948	10	afford
31.120298	3.202222	2	harshly
-33.281834	-45.287174	0	Louisa
48.925507	29.464169	19	flogged
22.162247	24.727106	18	AND
13.181253	12.030782	14	Every
1.1047667	-11.278929	12	captivating
